gene1,1.7209277669652423,1.865674746605901,5.916998681582172,4.609837918062292,9.11117989915589,1.9493674301160124,2.88209727350083,6.9355898154533,4.545973953441411,7.952039721841825,3.5523269203821983,0.4304404704253506,4.8505566896383545,7.471759887909874,7.893150916750848,5.377544702748747,6.651491908352898,7.635076434869954,2.3091433433701383,6.216963085799189,3.0490461646714873,7.371765221427571,2.6052283713902105,6.120083171726373,7.749933969323992,0.6560203887747806,3.590662950657373,3.354510663009942,2.858963916918864,0.17667121303507893,4.430656279580235,3.3222860737396687,9.619384011365987,0.4930300413562816,6.02322158964251
gene2,8.5367402155521,3.090907001538701,9.921936858417004,7.061484512933522,4.889398792800264,5.2876905344519,6.94317281321394,6.0533114497459835,7.076496822979847,0.2927819961415712,9.43873458571508,0.565736483163447,0.1581412332315646,0.02213631682138728,3.8568432814903044,3.2201008447907684,8.92104190957219,1.2559614332158109,9.088277516715781,2.8393157381549408,2.6582230328280323,2.1723311821889526,3.5112093359452876,9.198262640126412,5.682157807103979,7.344886899635829,9.596605493989955,7.832625536770781,7.9956375583023265,9.187104532010222,6.899325238199464,9.389768168442133,3.231497372824368,6.486155369368005,6.181589231931782
gene3,8.667521491845653,8.891661869997023,2.090933693260273,8.878610750107454,4.372344439262866,8.643147051206444,8.960483537415737,9.54201589321547,5.869538694623656,8.2102300131885,1.6295764768364451,8.972514614640726,4.154859929734439,3.6806253737518393,6.854842943344104,1.571549357137083,7.522739971973582,0.9594559026751315,3.25119247231642,0.22682052534925723,5.2341484305955,4.740407262190996,1.093000439639128,3.1441784426745345,5.190300422792118,5.4664510138825895,6.2197512953705125,6.129389723017528,2.9529797170025796,0.19342365393584027,3.060488528355072,6.068454878057335,6.0859399021584,2.930711456305388,5.463190208002589
gene4,3.3755233803210527,2.6045533537533494,7.947547920886825,4.654698522638137,3.1225838335282208,8.848414044654616,5.9485903826270565,0.25104177059676047,5.335417559682183,7.413627932506808,4.062175011672955,1.989160185093497,2.6114448453074335,3.7158062785065757,2.977614621271827,0.10318401277417566,3.7646779030663002,4.426150448131852,4.009517296307186,4.939712814186901,9.038068026677786,5.51250288905551,2.3957877786869597,0.049798835911637473,2.055646119590968,6.493022186912048,9.464834100132762,2.3885346774301763,3.735905374820251,1.8342937718304964,4.255231890911256,4.072696635895997,9.318373258733818,7.177456826877215,2.2501816137764488
gene5,0.41954607124148335,3.0000004283059925,8.49954752382009,2.491504022751055,0.4827269355251851,3.801534098989179,4.3886898810358455,1.8170194527454309,6.848043991036727,0.701657577771182,0.9550869762220671,1.2829196261843623,5.091096696211457,9.308044652638396,3.431885991260859,3.438047257205954,0.19568887968892779,4.471993963345041,0.45809418331202667,9.725047761640111,2.707299432335665,8.456412098176916,1.2129687643184983,8.832049574266602,7.228453763616104,8.809751369268406,2.0847883532587055,5.512888009414617,1.1658569748164915,4.063148977504892,7.869166141001288,0.8979182108020378,0.9700275386198287,8.257589564692267,6.667008776795615
gene6,9.906445419511696,9.702734531845099,0.9917049038173809,9.894135298169683,5.090519969799746,9.106906705922196,7.697313634541018,5.3627146065932285,5.7214616378381775,0.19451749572195864,8.738779330958934,1.5945710678692238,7.526207233404638,6.516264657107669,5.084232988044022,1.2650852599708196,9.392573782341366,0.572889534653257,9.794879839590136,2.4060564344378967,8.118282259549334,9.627758392097915,6.714104000298216,1.8255558747994438,2.9442677488816016,3.633361152904887,5.248527226211198,4.58489823087479,4.376423436238472,7.7031248976842495,7.877753502891643,5.0645192719610375,0.8259785747351733,4.310563296239795,8.177783970125251
gene7,9.066130662279544,1.9040552581027392,5.744133990791905,5.2171152494331805,5.77749972066327,7.90013928596872,7.994329625845825,0.19053557639039265,7.878303581122963,7.5281987890358195,0.5489515847273596,1.622077859459271,0.7009607839957344,0.7995051950719256,4.086495424313332,3.6458387431753203,8.449185834493282,8.409887096356233,2.4478717969104116,6.8236772091978946,2.1240123331068728,7.51833745307388,0.05300614620128874,6.728223982719571,9.379563322809421,2.5700844983799365,9.409844484397608,2.068576502729708,3.8622291544877396,6.7081021937548835,2.378107460330364,7.823428499447366,1.214895183420358,6.9234347769573725,8.708853458691381
gene8,0.06802908447362754,9.177809232187776,6.350909095744408,6.5790029137809185,8.635643661932658,8.814035043033511,2.400641196080181,8.211700784201778,7.175796385880371,8.299532503154548,7.188538339458599,0.1355237113073715,2.7131526853604915,0.6237298084861409,2.0613410207886043,5.6574931832583,1.764259472245473,2.0990200715893392,5.5110516635345155,3.6674500047447345,3.021240594671176,5.009531193446306,9.364279734877393,1.852203684572905,1.845116493350344,2.757736298244465,0.4379710241782675,4.682061433332187,7.517588267543691,7.709473009275496,1.5884475464989678,5.307689665390728,1.9892176928579064,7.642610499608051,0.07155041187475009
gene9,6.152971928104167,5.666351849871008,8.06241493478986,1.588867866375402,9.143162874890255,7.258700834433812,9.047457355036606,2.7691967143564886,9.607863671074098,7.3792497069871255,0.6233576659729212,0.34034605650067884,7.520643957609758,7.814931027476736,9.521377010972655,3.879715344703698,8.572451174105652,3.1767566038836357,5.264651145475591,9.386428655625226,5.9596722505312405,4.594369876617167,6.021688357499642,4.032030318432442,9.109023664863228,5.556545100719107,4.933867670503123,1.7893680859900807,4.235306613507097,4.9205981743322535,9.096635801158687,4.619631153647353,7.843118640886056,7.026425447528604,2.479229783664988
gene10,4.1514584299439905,6.940849714324335,0.7851448921291371,0.6110141384328027,0.8981211105688935,4.141304462874562,6.4743105649138135,6.910786591421163,6.771077347885401,0.015179929305628725,0.0958776034498543,1.9094632410676282,3.9194417346318167,9.05583646556821,3.003483541605616,9.15699593441668,7.5247981012102265,7.510282137785714,2.515380997190065,7.4954661336473904,5.906900022566668,3.6072606084538608,9.314652308981543,4.603767185196791,8.53436315449663,4.7944571990809965,4.811219096827336,0.42545464560121316,4.129070384333973,9.586475211301927,0.06296907446602384,9.787586231480446,3.0685226241751886,2.9657947928370487,5.619599203351152
gene11,3.824725900923366,9.914726815456683,5.7583006087247455,1.3284375187643105,5.20463522503421,7.568896583917512,4.135402653767624,0.42671795535386803,0.7645932669541955,5.75092706759968,4.594244763629899,5.694784224569439,1.0564490710288255,0.0874025951716828,2.5805383218074454,4.636985703434167,0.11312122765891885,0.5172677098186107,6.742727478808605,5.105759836578078,3.341365549659301,5.360038351120623,7.829323320429045,9.962678608245884,9.056704710124702,7.051462631952465,2.5995849912366564,5.475281330601151,0.7913150421448423,3.4010087157550806,9.111533469575225,3.0675955419490473,2.4365296930219604,1.629472138927378,0.6425314559199835
gene12,1.515926586252463,4.7343225515057155,0.13637920632380562,4.247563774171168,8.056498272615023,9.781421199433069,3.47527514550399,7.019019335612215,1.3616499658458303,2.794872339906984,1.2190118515134474,8.936859693175837,6.411937686168127,3.1281724690903987,4.756868959171384,4.035268767834355,5.921897868848278,1.248960673579782,5.943453536593314,1.7180398113799655,5.067598459999259,6.979883365656184,1.799130195349501,2.808713865221181,9.665779457882856,3.5340388478039664,7.394556326902158,0.7487719178251384,8.58037727960075,2.8574524624701994,1.0909714470071152,7.090351362288806,9.465605241797611,5.886622802146509,3.055631385061872
