gene1,3.838366471042709,3.3199970117914868,7.425760795908472,9.391933239551548,3.5157115725615293,3.848524627462057,7.475630777676119,7.432992597563216,4.122377661893699,7.490632763837092,1.394368263457385,0.9791901614447529,9.842426572966847,5.345067759494496,7.2444309207650335
gene2,8.274937955924262,4.642863444380604,4.246622534800882,3.8645606288578236,1.0344605725039868,7.026923616974185,6.20360287985934,6.459584963673539,1.7426958961139594,3.26995227161191,5.63682730422676,3.170004999283964,5.675473805341791,8.344881551399473,4.872362588016555
gene3,5.196851726030665,1.3202516192242686,8.021624524026322,7.107259063056933,2.0656047567836677,1.1032686002070435,5.051302021422018,8.95123887572837,4.3932920991790585,5.808307507953996,2.656048416398704,3.3997547701195607,7.790173594133569,1.864774809836014,0.5353305566066835
gene4,6.773378187770147,8.406898014334077,2.0087588756585353,5.773725324289022,3.4498388780646727,2.8603569461571023,3.555322825484822,9.86430781646187,9.227678379955357,9.320668275812293,4.429074151679428,0.11460774094626536,0.8308470405910007,7.038222700692538,8.81354289135894
gene5,9.838970990098375,5.7149832256088615,4.423115751319838,4.200375433794231,7.178798503956099,0.19180984707758308,1.221204395557488,3.4962433284211016,6.102777464303864,8.070387661846828,2.8366870741871733,8.514505850236102,5.7136971632991695,5.594040270385334,8.07938717695148
gene6,9.768257446170107,4.863130507819877,6.043715680675206,2.590293766096977,2.1718452546922307,4.428500458042345,3.5746488012562914,9.512064473899473,7.70757309338024,1.7844819993102068,2.3484940403882226,3.2615709789777525,5.250707536534568,6.248912986766398,0.6723969177277378
gene7,1.009447997815729,0.33328591869659974,7.192646295071373,7.9188034505329945,2.8146607220572593,3.936359263180523,6.41288436429273,3.8942974134640873,6.436143630763258,9.047410353883192,2.112767342383539,8.563504162336944,4.382511845032562,7.948076530866758,2.1492374893397628
gene8,1.2251741999012788,6.132043115841235,7.592525872131345,4.401987245314354,3.1258074588669826,8.798833503186046,5.469701060165081,5.361976322078679,7.364102662232116,0.6064564262315764,3.7199285286053785,1.8528508431942092,2.4541689675033576,8.247745789592173,7.568669779521788
gene9,9.898810229831,9.446606862087698,2.3516201708854476,9.418751398719879,1.8259679504367743,6.121686626057007,3.178914908579559,6.8326385230136495,5.7357971627190985,7.400617119872999,5.380844969592294,3.1834973506283526,3.588495072806487,3.6569763510526663,2.500787278842459
gene10,2.7324060513458734,2.3988851289093907,1.2967049020342436,8.657112441589597,1.3704138773658803,1.282242792522249,5.173843708210585,5.894083993923635,1.7799050232968772,6.596932118837779,1.9552906918493862,9.026433678223198,7.44321970662071,6.2386658190328435,7.268093397972633
gene11,8.165855871124878,8.857110808780156,9.708857167545652,2.3459265656439854,3.3640662411184996,3.157050066161309,4.4036231539906545,0.5688839539519397,8.758906433674813,0.479291068961335,2.053987401928856,9.998453361023973,6.8055359863335525,1.9516508093133678,1.8863270551462819
gene12,0.6782505202906919,1.1456053270328759,3.8467242493860243,6.10066257651924,3.434481997795089,4.238419319375186,1.120241751045633,4.0734156833994986,8.629554613953228,8.678608777348666,6.35191393812137,8.084734357499492,0.4194661267745392,6.453512530262141,9.375968290296651
gene13,9.188792164390406,0.9530691282244319,9.983300957160594,9.139065480527599,0.0285907851053413,0.3735135500635145,7.371717325149719,5.4495575894212465,3.9696377366112365,2.2538879644927023,7.637623966776034,0.27166004892388074,0.8658986414803982,3.884376903444905,5.313651942503212
gene14,4.184356295408941,4.007187762884632,1.1156083596687505,6.359843903541056,1.9992396360520714,9.694614729387958,5.699117797514771,7.3834088012860555,7.539015345920911,3.879064708851896,6.1140327222299575,5.679426685274731,6.258274955840742,8.30257244879056,1.966149848015164
gene15,7.059895586799109,7.987800313415924,3.7861869683767555,9.164418234139298,4.704648854901241,0.47944418266225974,9.358376136876284,8.070531899181294,5.62307697092397,2.651117696654027,8.919944368297738,3.095479766423992,4.548240176326406,3.9888221584669257,1.6815356124272796
gene16,3.1936242103706047,7.766768306285802,8.796112535299072,8.922640087624966,6.654744233611126,5.4586055534739275,1.8276804056454388,1.1743962971883382,7.138313613917616,9.00462428273865,5.302054530178496,8.290156750514633,2.86902495409136,0.49758143766630236,2.9470057480562097
gene17,4.695515963313141,3.093048276189836,8.659591238919184,6.924687283068348,6.628992476461756,5.79422332385192,5.828447266136031,8.765213919854972,2.260715746365901,4.673910939370423,5.91080196781809,4.181768777957658,9.629485746177636,5.2864943317086945,4.216903690851428
gene18,2.4103689737976843,7.222710633631783,3.5762376670978857,5.21085907463517,1.5605468195668626,7.30429077226389,9.079785571608342,1.8189111053668583,0.166409542858712,4.037573712829243,6.729219809776047,3.3347064426518958,6.692055887241314,4.68566114483256,1.0319357428911924
gene19,8.038794403581647,1.815625067747687,6.995006476277861,9.749659900555645,8.475955978763082,8.127138626307978,1.5099348602111429,4.051024354653684,1.301638218987352,6.999730611718125,8.195500279147552,9.497076214501584,6.109262876457412,0.4921597505254205,6.871710546252077
gene20,3.922219651395978,6.979721208227556,2.0031003056030574,2.240934174727336,5.243542333137521,1.9347812819263444,2.9345880216311504,9.111963086386995,4.737508870713797,2.3508555158928934,1.5379099001226693,0.11986941230176296,8.87964863168489,5.714411808989869,3.8382062079512993
gene21,0.4615996427905744,9.277082410930308,1.1098431310143941,4.3635722033954245,7.466450331587712,8.395876594871652,2.5002903009446067,7.594013511715144,4.572554247180172,1.4353572784739288,9.04274227430392,6.507049340611349,8.955947282756448,6.67836268674043,4.545833094084918
gene22,4.6359512846550395,6.2140863364156305,3.7026919915125744,1.5152697085967715,6.968793698166125,3.212359533726067,7.1547703128477735,6.329462009316629,9.26594662730442,2.867666668726192,4.915547438813126,9.422243829225618,2.5301928776679694,9.295358349537702,5.808937543132142
gene23,2.5237664214905218,5.660550626245994,7.300345605114065,6.51915275536611,9.198794603627986,5.018175796659474,9.95496999964988,8.048637849434453,0.12455181953118788,2.8533045719159467,9.230678677025969,0.17334370266577692,8.790079312980883,8.340500067359134,7.399498152579655
gene24,3.8259855622321313,8.462545198006527,5.979176654245046,4.46939998151691,5.327704811352239,0.8368966075312034,3.659104449882032,3.5228438996222575,3.43766613976321,6.924307317839736,3.8257038843691893,1.931245137709806,2.8478304578494584,8.535298387925593,6.212644716866023
