gene1,1.7491707136853074,7.384233765581136,3.2730180423618247,9.454624938813108,2.81328573358644,5.091978062623356,9.471127970026433,3.620431548355275,5.3729597059209535,1.649905789864291,9.889759271823577,4.3805605119820274,3.64583177629076,2.858148075104313,8.345639445256491,1.5137985081283745,8.596024641421529,9.051671216165554,1.2310907411673144,4.795548658462996,8.662573688194836,6.106536983019989,4.054465291179589,4.2609850804614355,9.639271996614111
gene2,7.920352022834534,7.85886126994286,2.5732702195889967,9.790593968722805,8.19934919626274,4.936490601911202,6.378390070488322,7.085715837845134,4.000716493267631,5.139031573545287,1.702980339243736,3.9215882305316994,8.89929680988184,8.420533015444354,4.256594972266177,5.952807302398048,1.863059726093328,0.45880769266066324,5.5358527213009285,9.306838613709003,1.2223493527514828,6.108694625491978,4.169138560416442,8.870882543492502,8.269574028137114
gene3,6.030711831047146,9.846373748681163,1.6956371031945516,3.6125299559908752,8.299416286407284,8.00646841925271,8.56606033420366,0.8194242487176273,2.4508087925259883,7.652246763494307,5.149976196543836,9.733343902098255,0.4144554644792464,7.12188927139275,5.447834175152444,0.5439771534661952,3.124448648977556,7.027024178009386,7.713978586788243,2.6564457757897553,0.962384276654642,7.827286565347538,8.000962256028245,8.57601713583264,6.0100261011921505
gene4,8.44715227979669,0.3016831118197383,0.8954677047044945,4.646655787460462,5.873220798291959,2.9494323724459317,5.308216867403659,7.53365056150188,6.706915694579738,4.178124947554572,3.3815954064015386,8.914456725173737,6.398676699488718,4.3412000708506335,0.7012553162948099,2.650014548101076,8.569089483066868,8.217770417782239,2.8533639332616314,7.568081748949252,4.765003266987647,1.0885510633250106,7.6189230131056735,0.1845116999392704,1.8337251146036104
gene5,8.963111921630013,4.200085261222312,8.924703216059024,7.218704042340515,2.445260713276418,0.7551600884280019,1.6298044791942168,8.04819850527679,2.239515652279518,5.2510951231950305,7.387030747656409,2.980970801733797,1.4535539954023957,9.823118203812278,8.70467708704333,5.249345954847689,6.9155744266574235,8.338126377834396,2.856156260070166,7.985847087994377,4.178903442430535,6.89791771045376,7.822980873697323,9.21551829642899,4.090399136130628
gene6,8.10235102700358,4.025429800957032,1.240123904217666,8.91588180513883,7.501382774282199,1.1896857875212974,6.87622890404827,1.3979944792362753,4.866156419518136,9.072362439040845,8.480403803015852,2.383048828079406,4.561303638114865,2.0573566704153023,2.277695012645815,5.628163612795044,8.311152307708012,5.4689676510886285,6.346362665648785,2.36741885485105,8.63262424163498,2.082684242998428,1.364903584738728,1.9573002997916444,5.530077621215369
gene7,3.8153046836337623,8.498327182514,1.8883301969454502,5.193742021249301,3.438312121592495,6.033887392205063,5.237111575766955,7.498831248356036,0.5586613767693926,4.45249708380079,3.5887533759404446,5.131752428835722,7.907417133583648,9.7190608270302,9.686137482902547,6.589146939334226,6.405248612085748,2.1315230280864728,7.4878879156970335,5.3390157884767575,6.00271080014335,7.785100868003873,5.380744632966968,8.94765230168023,3.2910301442116188
gene8,6.223982232803928,4.107590635759558,7.70463881282112,8.983143891023927,4.540632817615771,6.752177540956252,2.536950754880661,8.20716239610764,3.3175926170757855,9.17230687513197,9.40327428231498,7.787792358160556,6.5234696195704664,7.9588481707970615,4.9715402412016,5.318330539755383,4.97238411241507,7.527251087187997,9.472333130263191,3.642034341130449,0.2679472949594397,5.8977877869270445,4.85453547118026,5.050930624399354,3.8127422516338596
gene9,4.4743864977933985,0.6922377318537409,5.7452627960037495,3.81371248282886,5.888494785639687,4.346063579217335,5.927985024958527,8.013418972277359,7.796728462597233,4.500700705061057,0.1756166098537637,6.6218837884783515,9.628729143088181,0.4047934636918116,8.49010818395214,6.580387380806822,5.284395860065237,0.6217901444284413,9.364515118990273,0.673677116638759,1.8431450051654408,0.9332676835307674,4.3078151421621484,2.6451310381417645,5.50346621287733
gene10,5.454068349288269,9.29813849996534,4.1348467356023235,1.4963760242782198,6.290470256988403,2.956600847823041,8.971625844167782,7.312131973517588,0.3399233475718888,2.300518490123534,5.000364988572307,3.352807172632742,1.683016606146841,9.974839814807016,9.00142156038772,1.6021917633131,3.8682954379632983,3.8330544714398886,7.2461831618600305,6.241484488298502,0.5469219218655086,2.23309071863647,5.357144921658977,7.553653034461014,7.82424425653282
