gene1,3.901351948954901,7.049714096249641,2.5860661932884996,3.356153672584452,5.9458329266271175,3.5152924045139953,7.735800436374799,9.348744128984073,6.037652095985134,7.1094454206958595,7.335556581197718,2.7967334776811423,5.978115409053585,2.102019406943154,0.5204331178110055,0.8355826936978394,5.158040502556225,1.102185320872594,3.905275005738451,6.978673781579029,2.5870672417506824,9.83816911771364,9.939009155346351,9.564784147601104,2.2757641803606554
gene2,2.8103803175344533,9.449573437775818,4.407446976921894,0.21007934417540675,2.977742338864381,1.2916232785801984,8.370841811367914,9.606629101044543,5.314230623283588,5.5398379294627444,1.4981350514921976,7.101925636470925,6.043808090399015,7.13710620315466,6.816641605661915,4.2820047389133435,5.610834473684104,8.493785663286214,2.7799078455183333,2.2516460046114597,9.216829545885307,1.674142731030277,5.143717040734571,4.670686061935664,6.582762138197892
gene3,1.301119184963545,7.596859377727611,5.47450603784636,6.630940531703917,0.3592365868598346,3.068093565404586,6.834788474772543,0.6266759131401678,8.361872892914814,1.626104365962019,7.756454122213579,5.345008237319794,9.996956240977617,5.117776133358003,4.560305407155135,6.2750918104057405,1.4226247633914235,3.1082708816192586,9.804230886550135,8.19047159928735,4.868104065724856,4.16517518242407,2.9729733839645354,2.683540887668996,9.281166820010352
gene4,3.684952125537244,0.4824888572944497,4.567722169386094,7.201453777889517,0.7796337405649145,2.638625007568672,0.6416462561319591,3.820386245903232,1.3088596353916737,2.319240651407828,0.5572064417665223,1.1825269595470866,9.22750563423503,4.639487399981908,4.110188351746167,4.896902358059122,7.016293310452253,9.045122059872522,4.348445020389274,7.2545508685292965,9.363861635897221,0.1682651586216921,8.513992812276907,9.326155185299601,5.513681173096585
gene5,7.454830703618186,8.018964088146445,2.5927647867124626,1.8222313583798067,2.053661634406496,4.696949747317564,4.981280929488515,4.812688473154804,2.36418106301598,2.3844794799540434,6.597992431718849,6.120161214706386,5.244737197938356,5.701949159126576,8.457354305907645,4.4812553727345215,9.762967081889256,3.7147964531892863,0.9442546859805778,4.913527730921524,8.210176750307422,2.9196432956796405,1.1746575716016427,2.3434784517340534,1.9650874236342197
gene6,1.1892221905785794,1.9385042349718995,7.69793158307856,1.9781738908100532,4.8110588301606185,9.969255263421262,2.281058216525864,6.553160260600153,7.283444537246813,8.336868621819033,1.1004578321422187,4.863982946396922,6.7350136265045535,2.7534163165665406,9.208645297266882,1.3218509545800905,9.993273968717185,7.697449827228647,2.345656517422592,7.015213293382118,1.3289962308550018,7.714588326156049,7.1288033730424205,1.9537862396234806,0.11248141451325355
gene7,2.0005647585945496,3.721231043967177,5.405653797569892,3.8536362148911185,4.407041589974511,4.673281741260448,0.03740296475164051,7.899548847067923,9.457888017054044,7.478167907159442,7.910823808613742,5.748299802224643,5.1826218206714,6.103496466034378,0.44498530584181406,1.7273435053425934,1.3727403768231594,2.2690511581360875,4.47849077918587,0.08343440939467928,7.801698899597168,2.049313169027446,1.1344217238482612,6.5288327244541176,8.160525172838431
gene8,5.875083137716945,4.87487541265706,5.322244237566678,4.41492333411057,0.3606472500977509,1.778184374741334,8.755310126856607,7.135554182785268,1.6128667441656919,5.694567810594956,6.704455856032081,5.183946861668545,8.14263703160595,4.189885385091933,2.6563685510826938,6.284980569100119,4.914320483706388,6.453752194380239,4.453871929467251,4.287094136789706,8.059159849109122,9.049945251010692,2.5518754132861976,9.310253270488008,1.1512431186256256
gene9,3.188427764344098,2.6746102205003264,7.377644637166587,5.924172249451114,3.3081336530913408,4.433712208666096,1.0872608139003126,1.0006407753918856,9.365830634227768,3.356641281781428,3.7106254000932237,8.034577906345035,5.1056915123091295,2.3899574546288784,9.152374606465525,3.9074134833526952,9.480388469572594,4.6420715055205175,6.092348423956463,8.170196880842699,3.118303423815724,4.625397748889014,4.226667604401866,3.9905662005856835,9.262651828241856
gene10,4.872188857619916,9.497585363327678,5.888399558653006,3.4116426621987648,0.49326383169914223,4.820653502892487,1.6942594081177198,9.416219539503963,1.4042615476486697,0.22398894790958135,6.600994127531228,1.3338141768443434,0.881595560816284,5.706493207088795,8.343893462241999,7.342556100097281,3.5752969377529196,5.6254607455702175,2.365025219027247,3.609298406180902,6.294010665003173,3.2967167529576735,5.920277549632413,4.552390083071973,2.1347089494572025
